DB	4/12	forberedelser
AP	4/12	fortellingene
DB	4/12	kostnader
DB	4/12	kurve
VG	4/12	ledelse
DB	4/12	pasients
DB	4/12	rikdom
AP	4/12	sammenligning
AA	4/12	truet
AP	4/13	advarslene
AP	4/13	finansiering
VG	4/13	greiene
DB	4/13	gruppa
AA	4/13	laboratorium
VG	4/13	metoden
AA	4/13	måling
DB	4/13	tom
VG	4/13	viruskaoset
AA	4/13	virusrapport
AP	4/13	året
DA	4/14	datoene
NL	4/14	helikopteret
AP	4/14	isolasjonsenhet
AA	4/14	kurser
DB	4/14	lovparaplyen
VG	4/14	maratonet
NL	4/14	millionene
NL	4/14	pengene
AP	4/14	reseptor
DA	4/14	sesongen
DB	4/14	vakten
DB	4/14	virusapp
DA	4/14	virusvaksine
AP	4/15	gaver
BT	4/15	kontoret
SA	4/15	kvartalet
DA	4/15	modell
DA	4/15	opptur
VG	4/15	pilene
DA	4/15	politikken
DA	4/15	redsel
AA	4/15	registrerte
AP	4/15	robuste
VG	4/15	stengningen
DA	4/15	tankene
DN	4/15	virusdrevne
VG	4/16	autoritet
DB	4/16	bok
AP	4/16	cruiseskipet
DB	4/16	dagbok
DA	4/16	dødsstatistikken
VG	4/16	egoismen
DA	4/16	forebyggende
AA	4/16	gapet
VG	4/16	gransking
NL	4/16	klemme
AP	4/16	kompensasjonen
VG	4/16	konspirasjonene
AA	4/16	lyspunkt
AA	4/16	midler
AA	4/16	pandemiene
VG	4/16	posten
AA	4/16	punktene
SA	4/16	rekorder
AP	4/16	retorikken
AP	4/16	runder
VG	4/16	senskader
DA	4/16	åpningstider
DN	4/17	aksje
DB	4/17	bonanza
DB	4/17	boost
VG	4/17	forsinket
AA	4/17	helter
DB	4/17	karantenereglene
VG	4/17	kommunikasjon
VG	4/17	konfronterer
VG	4/17	krisetiltak
VG	4/17	mann
BT	4/17	millionen
BT	4/17	nødhjelp
VG	4/17	permitteringsregler
AP	4/17	tillegg
SA	4/17	tomme
DB	4/17	vennlig
DA	4/17	virusdødsfallet
VG	4/18	begrensninger
DB	4/18	bølger
AP	4/18	frustrasjon
DB	4/18	lekkasje
NL	4/18	natta
NL	4/18	oppsving
DB	4/18	portforbud
DA	4/18	pressekonferanser
VG	4/18	sikkert
VG	4/18	sikre
DB	4/18	smitteanbefalingene
DB	4/18	veilederen
VG	4/18	viurset
NL	4/19	adferd
DB	4/19	demonstranter
DB	4/19	diktatur
DB	4/19	diktaturet
DB	4/19	klimaet
DB	4/19	komplikasjoner
AP	4/19	luksus
SA	4/19	smittestatus
AA	4/19	smittetall
DB	4/19	tilstanden
DA	4/20	barometer
VG	4/20	bekreftet
DN	4/20	briefingen
AA	4/20	brifingen
VG	4/20	demonstrasjoner
DA	4/20	gjelda
DN	4/20	helt
DB	4/20	hår
VG	4/20	innleggelsen
AP	4/20	kneiken
AP	4/20	navere
DA	4/20	obligasjon
VG	4/20	reguleringene
SA	4/20	salget
DA	4/20	sammenhengen
SA	4/20	sykdommens
AA	4/20	tåka
DB	4/20	uttalelse
VG	4/20	verstingen
AP	4/21	demonstrasjonene
AA	4/21	distansering
NL	4/21	dødsstille
VG	4/21	ferien
DN	4/21	fornekterne
AA	4/21	knute
AA	4/21	knuter
VG	4/21	leir
DB	4/21	munnbind
DA	4/21	nettprat
VG	4/21	protestene
VG	4/21	protester
DB	4/21	skader
DA	4/21	spørsmålene
AP	4/21	stemning
VG	4/21	teamets
VG	4/21	treningen
NL	4/21	tåke
DA	4/21	venn
AA	4/21	vennlige
DB	4/21	virustilfellene
VG	4/22	avlyse
DB	4/22	avsperret
AA	4/22	fondet
DB	4/22	friske
VG	4/22	konkurranser
DN	4/22	krisemilliardene
BT	4/22	laboratoriet
BT	4/22	milliardene
VG	4/22	nordmann
VG	4/22	nordmenn
DN	4/22	oppgjør
VG	4/22	regelen
AA	4/22	skatten
DA	4/22	tanker
DB	4/22	utspillet
AA	4/22	vaksineres
DN	4/22	vinner
DN	4/22	vinneren
DB	4/23	bestemor
DB	4/23	bestemora
DB	4/23	feberen
VG	4/23	genser
NL	4/23	hets
AP	4/23	kommisjonen
AP	4/23	kommisjonens
DA	4/23	manøver
AA	4/23	myte
NL	4/23	optimist
AA	4/23	pleiere
SA	4/23	prisen
AA	4/23	regning
VG	4/23	sendingene
VG	4/23	stipend
NL	4/23	strandet
AA	4/23	svindlet
DA	4/23	tilpassede
SA	4/23	vekst
VG	4/23	virusekspertpanelet
AP	4/23	viruses
DB	4/24	antistoffene
VG	4/24	antistoffer
AA	4/24	behandlinger
NL	4/24	deteksjon
AA	4/24	dragsuget
BT	4/24	granskning
VG	4/24	hurtigtester
DA	4/24	jordbær
AA	4/24	løsninger
DB	4/24	oppdateringene
DB	4/24	oppdateringer
DA	4/24	ordninger
SA	4/24	skolehverdagen
DA	4/24	smittejordbær
VG	4/24	sommeren
DA	4/24	spørretime
BT	4/24	støtten
VG	4/24	teori
DA	4/24	tilstandene
DB	4/24	toppmøte
DA	4/24	tradisjon
DN	4/24	truede
AA	4/24	venting
VG	4/24	virusdirektorat
NL	4/24	virussvar
AA	4/24	åpning
AP	4/25	brifing
FV	4/25	induserte
NL	4/25	mørketid
NL	4/25	permisjonens
AA	4/25	protest
DB	4/25	refs
VG	4/25	roman
VG	4/25	vinden
SA	4/26	anbefalinger
VG	4/26	inspeksjoner
NL	4/26	modus
BT	4/26	protein
AP	4/26	ravn
AP	4/26	ravnordning
DA	4/26	spagaten
DN	4/26	tapene
SA	4/27	bonus
SA	4/27	dimensjoner
VG	4/27	dokument
AA	4/27	forholdsreglene
SA	4/27	forklaringen
VG	4/27	fotball
AA	4/27	fullmakter
VG	4/27	klem
DB	4/27	klippen
DB	4/27	liste
DB	4/27	nestor
DN	4/27	overskrifter
DB	4/27	pressekonferansene
DB	4/27	reglement
DA	4/27	sjanse
SA	4/27	stormen
DA	4/27	uløkka
VG	4/27	venner
DA	4/28	bomben
AA	4/28	forbindelse
DA	4/28	gransker
DA	4/28	knutene
VG	4/28	overlevende
VG	4/28	synd
VG	4/28	viruskontakter
VG	4/29	debatt
VG	4/29	diplomati
AA	4/29	forskjeller
DN	4/29	friskmeldte
DA	4/29	hjelpgrupper
NL	4/29	håp
VG	4/29	industrien
AA	4/29	lettelser
DN	4/29	slitne
DN	4/29	vinnerne
VG	4/29	virusdiplomati
DB	4/30	forløp
DB	4/30	generalen
DA	4/30	katt
DB	4/30	klipp
VG	4/30	krisetider
AA	4/30	kristen
AA	4/30	nyhet
SA	4/30	pakker
DB	4/30	pass
VG	4/30	planen
DN	4/30	race
NL	4/30	studier
SA	4/30	støttemottakere
DA	4/30	valgene
AP	4/30	vent
AA	4/30	virusrestriksjonene
DA	5/01	arbeiderne
AP	5/01	avfall
VG	5/01	avstemning
VG	5/01	begrenset
VG	5/01	granskingskommisjonen
SA	5/01	krasjen
AA	5/01	kuttes
DN	5/01	lederskap
VG	5/01	misbrukere
VG	5/01	oppfordringen
SA	5/01	raset
DA	5/01	sitte
AP	5/02	handles
DA	5/02	orkan
AP	5/02	virustema
DB	5/03	blod
DB	5/03	gevinst
SA	5/03	portrett
VG	5/03	rekord
AA	5/03	stillingene
AA	5/03	stillinger
AP	5/03	stoler
DB	5/03	stunt
DB	5/03	tilbud
DB	5/03	turnus
DN	5/03	utløste
VG	5/04	arbeidere
VG	5/04	begrensningene
NL	5/04	belastningene
VG	5/04	bråstopp
VG	5/04	film
BT	5/04	flaske
NL	5/04	gruve
NL	5/04	hjemmekontorperioden
VG	5/04	konferansen
DB	5/04	pilsen
DA	5/04	prosjekter
VG	5/04	protokoll
DB	5/04	samholdet
DB	5/04	skille
VG	5/04	skjebner
DB	5/04	spesialer
DB	5/04	vegger
DN	5/05	avgjørelser
DN	5/05	beslutninger
DB	5/05	besøk
BT	5/05	bunnen
VG	5/05	business
AA	5/05	fall
VG	5/05	feltsykehuset
DB	5/05	gebyr
DN	5/05	giverglede
DA	5/05	gjørma
DA	5/05	gjørme
DB	5/05	historie
AP	5/05	intervjue
SA	5/05	kunsten
SA	5/05	leksikon
NL	5/05	opptatte
AA	5/05	resultat
AP	5/05	tragedie
DA	5/05	trengsel
AA	5/05	underskudd
AA	5/05	veileder
VG	5/06	alternativ
DB	5/06	forsker
DA	5/06	kaka
DA	5/06	kake
DA	5/06	karanten
AP	5/06	konsumet
AP	5/06	møtet
AP	5/06	opphopningen
AA	5/06	oppmykinger
AP	5/06	oppmykninger
DB	5/06	partikler
VG	5/06	protokollen
AP	5/06	rådgiver
AA	5/06	skrekken
AP	5/06	stegningen
DA	5/06	striden
VG	5/06	tabu
AP	5/06	teststasjon
AA	5/06	tåken
VG	5/06	utdeling
DA	5/06	utgiftene
VG	5/06	vaskiner
DB	5/06	vårens
AP	5/07	barnehage
BT	5/07	ekspedisjonen
VG	5/07	friskmeldt
AP	5/07	jobben
AP	5/07	ledige
DA	5/07	milliard
VG	5/07	nen
BT	5/07	reglar
AA	5/07	reportasjer
VG	5/07	serie
BT	5/07	styret
BT	5/07	tvangsreglene
AP	5/08	arbeidsdagen
AA	5/08	dødstallnivå
VG	5/08	frisyre
AP	5/08	ledighet
VG	5/08	lockdownen
DA	5/08	minsket
AA	5/08	måneden
NL	5/08	storm
DB	5/09	friskmeldtes
VG	5/09	gang
NL	5/09	hodepine
AP	5/09	inspirerte
VG	5/09	kravene
BT	5/09	reglane
DA	5/09	restriksjonenene
VG	5/09	stil
AP	5/09	tillit
SA	5/09	trøtt
DB	5/09	video
DA	5/09	virusforskere
SA	5/09	virusoversikt
BT	5/09	virusspredning
VG	5/10	comeback
VG	5/10	do
AA	5/10	handlingsregel
DB	5/10	hotline
DB	5/10	koordinator
AA	5/10	milloner
VG	5/10	målsetting
VG	5/10	målsettingen
AP	5/10	nedstenging
VG	5/10	oppmykning
DB	5/10	skandalen
DB	5/10	smittested
VG	5/10	treninger
VG	5/11	begravelse
AA	5/11	bekymring
VG	5/11	bølgene
AA	5/11	gevinsten
AP	5/11	kontrollen
DB	5/11	kostyme
DB	5/11	makt
DA	5/11	misbruket
AP	5/11	parkert
DB	5/11	slurv
VG	5/11	tak
VG	5/11	trenerne
AP	5/11	trygge
AP	5/12	budsjett
BT	5/12	budsjettet
DN	5/12	etterforskninger
DA	5/12	forsinkede
AP	5/12	fritak
VG	5/12	høring
AP	5/12	lekekameratene
AP	5/12	lekevenner
DA	5/12	opplevelsene
DA	5/12	parkerte
VG	5/12	slagmarken
DA	5/12	tørre
AA	5/12	virusvaksinene
DB	5/13	fornekter
SA	5/13	fullmakten
AA	5/13	midlene
BT	5/13	priser
DA	5/13	taper
DB	5/13	versting
VG	5/13	virusrisiko
VG	5/13	virusutspill
BT	5/14	fengsel
VG	5/14	månedene
VG	5/14	måneder
VG	5/14	opplæring
VG	5/14	redselen
VG	5/14	selfie
VG	5/14	underskuddet
AA	5/14	verdenen
SA	5/15	aktuell
AP	5/15	graffiti
VG	5/15	krisekomiteen
AP	5/15	nøkkelen
DA	5/15	ordning
VG	5/15	virsuet
VG	5/16	feiret
DA	5/16	freden
VG	5/16	kampene
AP	5/16	messig
SA	5/16	måten
VG	5/16	pasienters
BT	5/16	policy
FV	5/16	praten
DA	5/16	samlet
DB	5/16	skyer
DB	5/16	syken
VG	5/17	demonstranten
DN	5/17	fremkalt
AA	5/17	rammer
SA	5/17	verket
SA	5/18	borgertog
VG	5/18	protesten
VG	5/18	revidert
SA	5/18	støtteordningene
DA	5/18	verstinger
AA	5/18	viriuet
DA	5/18	virkeligheten
DB	5/18	virusforsømmelser
DA	5/18	viuset
DN	5/19	gavmild
DA	5/19	risk
SA	5/19	suksess
VG	5/19	thriller
DA	5/19	triks
AA	5/19	utvalgets
BT	5/20	diplomatiet
BT	5/20	klikken
VG	5/20	pollitkken
AP	5/20	rabatten
VG	5/20	viruståka
AA	5/21	dvalen
AA	5/21	reglementet
VG	5/21	reportasje
AA	5/21	sanksjoner
AA	5/21	sjef
VG	5/21	spareråd
VG	5/22	avbrekket
VG	5/22	selskap
AA	5/22	virusinfeksjonene
DB	5/23	demens
DB	5/23	infeksjonsutløste
DB	5/23	kappløpet
VG	5/23	oppholdet
AA	5/23	virusofrene
NL	5/24	dagen
AP	5/24	forløpet
SA	5/24	forsinkelse
DB	5/24	gryte
AP	5/24	leger
VG	5/24	panel
SA	5/24	rente
DB	5/25	bekymringer
AP	5/25	golf
VG	5/25	hender
FV	5/25	kortfilm
DN	5/25	krasj
SA	5/25	russen
AA	5/25	utgaven
VG	5/25	vasking
VG	5/25	vaskingen
DB	5/25	virusstrategi
DA	5/26	fokus
AA	5/26	forenklinger
DA	5/26	forsider
SA	5/26	fullmaktene
DB	5/26	håndteringa
