AP	20/03/26	influenserne
AA	20/03/26	klemma
BT	20/03/26	konkursene
SA	20/03/26	konsert
DA	20/03/26	liv
DB	20/03/26	lovforslaget
BT	20/03/26	obligasjoner
AA	20/03/26	oppgave
AA	20/03/26	plager
VG	20/03/26	plakater
DB	20/03/26	profitørene
DB	20/03/26	profitører
VG	20/03/26	sjekket
AP	20/03/26	smellen
DN	20/03/26	tapte
DN	20/03/26	tyngede
VG	20/03/26	unntakstilstanden
DN	20/03/26	utsettes
DA	20/03/26	vettregler
VG	20/03/26	virusarbeidsgruppe
DB	20/03/26	virusoppdateringer
DB	20/03/26	virustiltak
AP	20/03/26	virusvekst
DB	20/03/27	app
AA	20/03/27	data
DN	20/03/27	forberedelsene
DB	20/03/27	forskrift
DB	20/03/27	forskriften
SA	20/03/27	frisk
SA	20/03/27	garanti
VG	20/03/27	hjemmet
DN	20/03/27	hull
VG	20/03/27	kommunikasjonen
AP	20/03/27	kronene
VG	20/03/27	løsning
DB	20/03/27	opplysningsteam
DB	20/03/27	straffer
VG	20/03/27	studien
DA	20/03/27	støtte
AA	20/03/27	tabber
DB	20/03/27	utfordringene
DA	20/03/27	virustallene
DB	20/03/28	akuttmottak
DB	20/03/28	avstand
VG	20/03/28	bilde
VG	20/03/28	date
VG	20/03/28	grå
DB	20/03/28	kabalen
DB	20/03/28	kasser
AP	20/03/28	kommune
NL	20/03/28	kostnaden
SA	20/03/28	lanseres
VG	20/03/28	milliarder
VG	20/03/28	penger
SA	20/03/28	redusert
DB	20/03/28	skepsisen
DB	20/03/28	studien.no
DB	20/03/28	sy
DB	20/03/28	utspill
AP	20/03/28	varslerne
DB	20/03/28	våren
VG	20/03/29	bremsen
DB	20/03/29	flukt
SA	20/03/29	guiden
AP	20/03/29	hjemmeliv
VG	20/03/29	kommunene
VG	20/03/29	kommuneveilederen
VG	20/03/29	møter
VG	20/03/29	nedstengt
VG	20/03/29	produksjon
AP	20/03/29	sider
VG	20/03/29	smittebombe
DN	20/03/29	smitteutviklingen
DB	20/03/29	viruskampen
VG	20/03/30	avbruddet
DB	20/03/30	bota
AA	20/03/30	boten
DB	20/03/30	dom
VG	20/03/30	frustrert
NL	20/03/30	helikopter
BT	20/03/30	helsesjekk
DN	20/03/30	immune
VG	20/03/30	kartlegging
VG	20/03/30	kostnadstallene
DA	20/03/30	krisemøte
SA	20/03/30	kronikker
AA	20/03/30	kræsjen
BT	20/03/30	kurven
VG	20/03/30	nasjonalismen
VG	20/03/30	nyhetene
AP	20/03/30	pidemien
VG	20/03/30	podkast
DB	20/03/30	psykosen
DA	20/03/30	risikogruppa
NL	20/03/30	scenarier
BT	20/03/30	skadde
AA	20/03/30	smitterestriksjon
AA	20/03/30	smittes
AA	20/03/30	svikt
VG	20/03/30	tabbe
SA	20/03/30	tilpasninger
AP	20/03/30	virusdata
AA	20/03/30	virusferien
AP	20/03/30	virusutbruddene
VG	20/03/31	arbeidslivet
DA	20/03/31	basert
AP	20/03/31	bombene
AP	20/03/31	dekningen
AP	20/03/31	dødeligheten
AP	20/03/31	forhandlingene
NL	20/03/31	hjemmetest
BT	20/03/31	infeksjoner
AP	20/03/31	jogger
AP	20/03/31	joggerskammen
SA	20/03/31	klassiker
DA	20/03/31	kollaps
DB	20/03/31	krisas
DA	20/03/31	krisegruppa
SA	20/03/31	lånet
DB	20/03/31	låst
VG	20/03/31	løslatte
DB	20/03/31	nummeret
DB	20/03/31	offeret
DA	20/03/31	sitasjonen
DB	20/03/31	sjefen
SA	20/03/31	sjø
DA	20/03/31	skatt
VG	20/03/31	testede
DB	20/03/31	testfeil
DA	20/03/31	tiltaksutvalget
DA	20/03/31	tiltakutvalget
DA	20/03/31	titak
AP	20/03/31	virkninger
SA	20/04/01	alvoret
VG	20/04/01	bøter
DB	20/04/01	challenge
AP	20/04/01	diktatoren
AA	20/04/01	fasen
DB	20/04/01	forbudet
AA	20/04/01	forelegg
AP	20/04/01	forskrifter
VG	20/04/01	hjemmetester
DA	20/04/01	hopp
AA	20/04/01	innleggelsene
AA	20/04/01	innrykket
DB	20/04/01	karteller
VG	20/04/01	kjeft
VG	20/04/01	kjefting
SA	20/04/01	kneika
VG	20/04/01	konsekvenserbrev
AA	20/04/01	kunst
AA	20/04/01	millioner
AP	20/04/01	mistenkte
DB	20/04/01	mobb
